ID,LATITUDE,LONGITUDE,Mun/UF,MUNICIPIO,UF,Valor
5155,-22.92,-45.46,PINDAMONHANGABA - SP,PINDAMONHANGABA,SP,73.094.313.652.665
5156,-21.18,-48.9,PINDORAMA - SP,PINDORAMA,SP,82.091.701.195.842
5157,-22.77,-46.59,PINHALZINHO - SP,PINHALZINHO,SP,63.785.347.314.919
5158,-21.86,-51.72,PIQUEROBI - SP,PIQUEROBI,SP,22.247.554.376.576
5159,-22.61,-45.17,PIQUETE - SP,PIQUETE,SP,10.556.836.395.283
5160,-23.05,-46.35,PIRACAIA - SP,PIRACAIA,SP,1.324.636.952.192
5161,-22.72,-47.64,PIRACICABA - SP,PIRACICABA,SP,18.558.257.858.687
5162,-23.19,-49.38,PIRAJU - SP,PIRAJU,SP,16.667.442.595.751
5163,-21.99,-49.45,PIRAJUI - SP,PIRAJUI,SP,11.037.735.392.827
5164,-21.09,-48.65,PIRANGI - SP,PIRANGI,SP,63.417.352.534.164
5165,-23.39,-47,PIRAPORA DO BOM JESUS - SP,PIRAPORA DO BOM JESUS,SP,63.513.744.151.351
5166,-22.27,-51.5,PIRAPOZINHO - SP,PIRAPOZINHO,SP,14.528.999.194.572
5167,-21.99,-47.42,PIRASSUNUNGA - SP,PIRASSUNUNGA,SP,38.244.834.542.828
5168,-22.41,-49.13,PIRATININGA - SP,PIRATININGA,SP,66.211.390.836.654
5169,-21,-48.22,PITANGUEIRAS - SP,PITANGUEIRAS,SP,18.167.532.139.312
5170,-21.03,-49.92,PLANALTO - SP,PLANALTO,SP,22.144.199.252.472
5171,-22.63,-50.2,PLATINA - SP,PLATINA,SP,1.823.072.350.673
5172,-23.52,-46.34,POA - SP,POA,SP,54.532.593.679.362
5173,-20.78,-49.82,POLONI - SP,POLONI,SP,28.441.527.422.856
5174,-22.1,-50.17,POMPEIA - SP,POMPEIA,SP,11.745.605.255.917
5175,-21.73,-49.36,PONGAI - SP,PONGAI,SP,22.359.921.221.752
5176,-21.02,-48.03,PONTAL - SP,PONTAL,SP,18.784.504.910.329
5177,-20.44,-50.52,PONTALINDA - SP,PONTALINDA,SP,20.452.161.256.536
5178,-20.16,-49.7,PONTES GESTAL - SP,PONTES GESTAL,SP,17.766.962.840.359
5179,-19.95,-50.53,POPULINA - SP,POPULINA,SP,30.551.755.732.516
5180,-23.17,-48.12,PORANGABA - SP,PORANGABA,SP,35.851.204.547.268
5181,-23.21,-47.52,PORTO FELIZ - SP,PORTO FELIZ,SP,26.081.327.398.483
5182,-21.85,-47.47,PORTO FERREIRA - SP,PORTO FERREIRA,SP,30.043.429.925.174
5183,-22.84,-45.25,POTIM - SP,POTIM,SP,7.956.504.754.835
5184,-21.04,-49.37,POTIRENDABA - SP,POTIRENDABA,SP,8.129.449.789.442
5185,-21.85,-51.08,PRACINHA - SP,PRACINHA,SP,85.608.986.765.201
5186,-21.35,-48.06,PRADOPOLIS - SP,PRADOPOLIS,SP,75.643.766.835.899
5187,-24,-46.4,PRAIA GRANDE - SP,PRAIA GRANDE,SP,91.241.519.235.583
5188,-22.8,-48.66,PRATANIA - SP,PRATANIA,SP,24.188.069.972.614
5189,-22.1,-49.43,PRESIDENTE ALVES - SP,PRESIDENTE ALVES,SP,2.545.836.542.932
5190,-22,-51.55,PRESIDENTE BERNARDES - SP,PRESIDENTE BERNARDES,SP,73.357.908.258.133
5191,-21.76,-52.11,PRESIDENTE EPITACIO - SP,PRESIDENTE EPITACIO,SP,2.227.782.606.567
5192,-22.12,-51.38,PRESIDENTE PRUDENTE - SP,PRESIDENTE PRUDENTE,SP,10.881.057.598.428
5193,-21.87,-51.84,PRESIDENTE VENCESLAU - SP,PRESIDENTE VENCESLAU,SP,23.362.311.928.838
5194,-21.53,-49.85,PROMISSAO - SP,PROMISSAO,SP,19.245.139.636.995
5195,-23.29,-48.05,QUADRA - SP,QUADRA,SP,14.358.369.757.018
5196,-22.24,-50.69,QUATA - SP,QUATA,SP,8.433.465.672.632
5197,-21.79,-50.24,QUEIROZ - SP,QUEIROZ,SP,14.494.345.929.764
5198,-22.53,-44.77,QUELUZ - SP,QUELUZ,SP,56.892.950.057.108
5199,-22.07,-50.3,QUINTANA - SP,QUINTANA,SP,32.566.323.946.897
5200,-23.01,-47.52,RAFARD - SP,RAFARD,SP,55.497.312.782.137
5201,-22.22,-50.89,RANCHARIA - SP,RANCHARIA,SP,17.044.285.004.271
5202,-23.26,-45.53,REDENCAO DA SERRA - SP,REDENCAO DA SERRA,SP,24.429.019.648.255
5203,-22.22,-51.3,REGENTE FEIJO - SP,REGENTE FEIJO,SP,1.082.200.825.803
5204,-21.88,-49.22,REGINOPOLIS - SP,REGINOPOLIS,SP,33.092.130.769.739
5205,-24.48,-47.84,REGISTRO - SP,REGISTRO,SP,34.259.526.865.035
5206,-20.6,-47.48,RESTINGA - SP,RESTINGA,SP,31.151.502.419.375
5207,-24.65,-49,RIBEIRA - SP,RIBEIRA,SP,26.464.449.531.066
5208,-22.06,-48.17,RIBEIRAO BONITO - SP,RIBEIRAO BONITO,SP,73.844.737.232.837
5209,-24.22,-48.76,RIBEIRAO BRANCO - SP,RIBEIRAO BRANCO,SP,12.794.330.368.766
5210,-20.45,-47.59,RIBEIRAO CORRENTE - SP,RIBEIRAO CORRENTE,SP,21.611.928.444.436
5211,-22.78,-49.93,RIBEIRAO DO SUL - SP,RIBEIRAO DO SUL,SP,29.150.593.533.537
5212,-21.83,-51.6,RIBEIRAO DOS INDIOS - SP,RIBEIRAO DOS INDIOS,SP,13.154.534.156.247
5213,-24.09,-48.36,RIBEIRAO GRANDE - SP,RIBEIRAO GRANDE,SP,46.493.402.108.598
5214,-23.71,-46.41,RIBEIRAO PIRES - SP,RIBEIRAO PIRES,SP,63.611.878.740.847
5215,-21.17,-47.81,RIBEIRAO PRETO - SP,RIBEIRAO PRETO,SP,456252
5216,-20.08,-47.42,RIFAINA - SP,RIFAINA,SP,22.211.544.294.224
5217,-21.58,-48.07,RINCAO - SP,RINCAO,SP,68.468.146.831.649
5218,-21.72,-50.72,RINOPOLIS - SP,RINOPOLIS,SP,64.451.249.626.256
5219,-22.41,-47.56,RIO CLARO - SP,RIO CLARO,SP,10.287.334.135.512
5220,-22.84,-47.6,RIO DAS PEDRAS - SP,RIO DAS PEDRAS,SP,15.427.798.249.824
5221,-23.74,-46.39,RIO GRANDE DA SERRA - SP,RIO GRANDE DA SERRA,SP,24.287.618.365.898
5222,-19.99,-49.68,RIOLANDIA - SP,RIOLANDIA,SP,51.298.028.547.818
5223,-23.82,-49.42,RIVERSUL - SP,RIVERSUL,SP,52.328.537.715.677
5224,-22.58,-53.05,ROSANA - SP,ROSANA,SP,14.941.288.977.048
5225,-22.89,-45.3,ROSEIRA - SP,ROSEIRA,SP,44.785.459.245.505
5226,-21.3,-50.72,RUBIACEA - SP,RUBIACEA,SP,1.675.453.514.313
5227,-20.17,-51,RUBINEIA - SP,RUBINEIA,SP,1.560.363.211.537
5228,-21.46,-49.57,SABINO - SP,SABINO,SP,32.485.654.678.844
5229,-21.88,-50.95,SAGRES - SP,SAGRES,SP,1.552.520.423.055
5230,-21.34,-49.48,SALES - SP,SALES,SP,24.882.698.370.924
5231,-20.77,-47.83,SALES OLIVEIRA - SP,SALES OLIVEIRA,SP,54.057.941.692.222
5232,-23.53,-45.84,SALESOPOLIS - SP,SALESOPOLIS,SP,92.505.962.014.876
5233,-21.62,-50.86,SALMOURAO - SP,SALMOURAO,SP,31.118.918.181.267
5234,-22.84,-47.67,SALTINHO - SP,SALTINHO,SP,35.652.646.313.299
5235,-23.2,-47.28,SALTO - SP,SALTO,SP,52.236.467.145.534
5236,-23.64,-47.57,SALTO DE PIRAPORA - SP,SALTO DE PIRAPORA,SP,1.947.853.758.281
5237,-22.89,-49.98,SALTO GRANDE - SP,SALTO GRANDE,SP,46.542.067.837.212
5238,-22.45,-51.76,SANDOVALINA - SP,SANDOVALINA,SP,16.524.673.781.027
5239,-21.24,-48.8,SANTA ADELIA - SP,SANTA ADELIA,SP,79.198.924.825.125
5240,-20.03,-50.72,SANTA ALBERTINA - SP,SANTA ALBERTINA,SP,38.100.531.331.303
5241,-22.75,-47.41,SANTA BARBARA D'OESTE - SP,SANTA BARBARA D'OESTE,SP,98.682.241.393.523
5242,-23.39,-45.88,SANTA BRANCA - SP,SANTA BRANCA,SP,13.537.590.329.648
5243,-20.08,-50.95,SANTA CLARA D'OESTE - SP,SANTA CLARA D'OESTE,SP,152.557.489.551
5244,-22.14,-47.45,SANTA CRUZ DA CONCEICAO - SP,SANTA CRUZ DA CONCEICAO,SP,20.806.920.778.795
5245,-21.29,-47.43,SANTA CRUZ DA ESPERANCA - SP,SANTA CRUZ DA ESPERANCA,SP,11.943.466.974.714
5246,-21.82,-47.24,SANTA CRUZ DAS PALMEIRAS - SP,SANTA CRUZ DAS PALMEIRAS,SP,16.685.380.904.574
5247,-22.89,-49.63,SANTA CRUZ DO RIO PARDO - SP,SANTA CRUZ DO RIO PARDO,SP,24.579.882.027.182
5248,-21.46,-48.39,SANTA ERNESTINA - SP,SANTA ERNESTINA,SP,34.436.566.294.864
5249,-20.21,-50.92,SANTA FE DO SUL - SP,SANTA FE DO SUL,SP,16.647.104.714.647
5250,-22.45,-47.53,SANTA GERTRUDES - SP,SANTA GERTRUDES,SP,84.135.886.154.641
5251,-23.31,-46.22,SANTA ISABEL - SP,SANTA ISABEL,SP,28.827.925.014.102
5252,-21.68,-48.08,SANTA LUCIA - SP,SANTA LUCIA,SP,51.138.118.949.507
5253,-22.56,-48.16,SANTA MARIA DA SERRA - SP,SANTA MARIA DA SERRA,SP,29.083.871.059.369
5254,-21.35,-51.75,SANTA MERCEDES - SP,SANTA MERCEDES,SP,17.636.033.683.451
5255,-21.71,-47.47,SANTA RITA DO PASSA QUATRO - SP,SANTA RITA DO PASSA QUATRO,SP,19.678.453.345.479
5256,-20.14,-50.83,SANTA RITA D'OESTE - SP,SANTA RITA D'OESTE,SP,16.524.076.137.211
5257,-21.47,-47.36,SANTA ROSA DE VITERBO - SP,SANTA ROSA DE VITERBO,SP,13.431.017.285.496
5258,-20.24,-50.68,SANTA SALETE - SP,SANTA SALETE,SP,89.775.098.937.624
5259,-20.25,-50.79,SANTANA DA PONTE PENSA - SP,SANTANA DA PONTE PENSA,SP,13.668.010.617.348
5260,-23.44,-46.91,SANTANA DE PARNAIBA - SP,SANTANA DE PARNAIBA,SP,3.465.373.640.567
5261,-21.97,-51.65,SANTO ANASTACIO - SP,SANTO ANASTACIO,SP,12.796.148.540.569
5262,-23.66,-46.53,SANTO ANDRE - SP,SANTO ANDRE,SP,625564
5263,-21.08,-47.15,SANTO ANTONIO DA ALEGRIA - SP,SANTO ANTONIO DA ALEGRIA,SP,34.696.009.244.548
5264,-22.6,-46.91,SANTO ANTONIO DE POSSE - SP,SANTO ANTONIO DE POSSE,SP,90.142.483.476.204
5265,-20.93,-50.49,SANTO ANTONIO DO ARACANGUA - SP,SANTO ANTONIO DO ARACANGUA,SP,41.788.469.770.955
5266,-22.11,-46.68,SANTO ANTONIO DO JARDIM - SP,SANTO ANTONIO DO JARDIM,SP,3.767.661.489.126
5267,-22.82,-45.66,SANTO ANTONIO DO PINHAL - SP,SANTO ANTONIO DO PINHAL,SP,38.255.356.125.581
5268,-21.85,-51.39,SANTO EXPEDITO - SP,SANTO EXPEDITO,SP,14.047.109.410.054
5269,-21.63,-50.5,SANTOPOLIS DO AGUAPEI - SP,SANTOPOLIS DO AGUAPEI,SP,22.946.731.221.207
5270,-23.96,-46.33,SANTOS - SP,SANTOS,SP,412243
5271,-22.68,-45.73,SAO BENTO DO SAPUCAI - SP,SAO BENTO DO SAPUCAI,SP,6.267.792.812.957
5272,-23.69,-46.56,SAO BERNARDO DO CAMPO - SP,SAO BERNARDO DO CAMPO,SP,660396
5273,-23.62,-46.55,SAO CAETANO DO SUL - SP,SAO CAETANO DO SUL,SP,86.213.929.664.069
5274,-22.01,-47.89,SAO CARLOS - SP,SAO CARLOS,SP,11.427.474.906.491
5275,-20.35,-50.69,SAO FRANCISCO - SP,SAO FRANCISCO,SP,17.348.201.068.029
5276,-21.96,-46.79,SAO JOAO DA BOA VISTA - SP,SAO JOAO DA BOA VISTA,SP,48.762.315.891.073
5277,-20.38,-50.37,SAO JOAO DAS DUAS PONTES - SP,SAO JOAO DAS DUAS PONTES,SP,15.976.530.357.917
5278,-20.51,-50.35,SAO JOAO DE IRACEMA - SP,SAO JOAO DE IRACEMA,SP,89.703.735.097.455
5279,-21.26,-51.66,SAO JOAO DO PAU D'ALHO - SP,SAO JOAO DO PAU D'ALHO,SP,14.494.020.425.753
5280,-20.58,-47.85,SAO JOAQUIM DA BARRA - SP,SAO JOAQUIM DA BARRA,SP,26.755.546.462.492
5281,-20.59,-47.64,SAO JOSE DA BELA VISTA - SP,SAO JOSE DA BELA VISTA,SP,49.671.040.119.882
5282,-22.64,-44.57,SAO JOSE DO BARREIRO - SP,SAO JOSE DO BARREIRO,SP,27.841.015.346.766
5283,-21.59,-46.88,SAO JOSE DO RIO PARDO - SP,SAO JOSE DO RIO PARDO,SP,32.836.500.220.377
5284,-20.82,-49.37,SAO JOSE DO RIO PRETO - SP,SAO JOSE DO RIO PRETO,SP,21.467.042.403.266
5285,-23.17,-45.88,SAO JOSE DOS CAMPOS - SP,SAO JOSE DOS CAMPOS,SP,486467
5286,-23.85,-46.94,SAO LOURENCO DA SERRA - SP,SAO LOURENCO DA SERRA,SP,65.118.262.180.235
5287,-23.22,-45.31,SAO LUIS DO PARAITINGA - SP,SAO LUIS DO PARAITINGA,SP,61.826.797.518.804
5288,-22.73,-48.57,SAO MANUEL - SP,SAO MANUEL,SP,23.351.676.206.653
5289,-23.87,-47.99,SAO MIGUEL ARCANJO - SP,SAO MIGUEL ARCANJO,SP,17.606.604.697.292
5290,-23.54,-46.63,SAO PAULO - SP,SAO PAULO,SP,9839436
5291,-22.54,-47.91,SAO PEDRO - SP,SAO PEDRO,SP,15.070.121.731.818
5292,-22.74,-49.74,SAO PEDRO DO TURVO - SP,SAO PEDRO DO TURVO,SP,40.318.146.710.883
5293,-23.52,-47.13,SAO ROQUE - SP,SAO ROQUE,SP,37.372.725.949.374
5294,-23.76,-45.41,SAO SEBASTIAO - SP,SAO SEBASTIAO,SP,26.649.075.939.717
5295,-21.71,-46.82,SAO SEBASTIAO DA GRAMA - SP,SAO SEBASTIAO DA GRAMA,SP,69.701.675.391.849
5296,-21.47,-47.55,SAO SIMAO - SP,SAO SIMAO,SP,83.385.704.411.754
5297,-23.96,-46.39,SAO VICENTE - SP,SAO VICENTE,SP,18.173.684.302.924
5298,-23.64,-47.82,SARAPUI - SP,SARAPUI,SP,48.096.894.503.126
5299,-23.27,-49.48,SARUTAIA - SP,SARUTAIA,SP,21.089.095.329.095
5300,-20.65,-49.92,SEBASTIANOPOLIS DO SUL - SP,SEBASTIANOPOLIS DO SUL,SP,15.260.228.595.221
5301,-21.31,-47.56,SERRA AZUL - SP,SERRA AZUL,SP,44.165.787.019.815
5302,-22.61,-46.7,SERRA NEGRA - SP,SERRA NEGRA,SP,1.548.501.502.451
5303,-21.21,-47.59,SERRANA - SP,SERRANA,SP,17.871.982.875.295
5304,-21.13,-47.99,SERTAOZINHO - SP,SERTAOZINHO,SP,58.117.012.103.974
5305,-24.38,-47.92,SETE BARRAS - SP,SETE BARRAS,SP,84.985.087.558.915
5306,-20.8,-48.8,SEVERINIA - SP,SEVERINIA,SP,8.105.040.914.812
5307,-22.66,-44.85,SILVEIRAS - SP,SILVEIRAS,SP,31.853.313.753.543
5308,-22.59,-46.52,SOCORRO - SP,SOCORRO,SP,19.914.155.489.765
5309,-23.5,-47.45,SOROCABA - SP,SOROCABA,SP,431561
5310,-20.69,-50.92,SUD MENUCCI - SP,SUD MENUCCI,SP,47.897.362.275.415
5311,-22.82,-47.26,SUMARE - SP,SUMARE,SP,10.911.311.277.647
5312,-20.5,-51.02,SUZANAPOLIS - SP,SUZANAPOLIS,SP,18.521.220.189.988
5313,-23.54,-46.31,SUZANO - SP,SUZANO,SP,1.259.002.573.937
5314,-20.96,-49.03,TABAPUA - SP,TABAPUA,SP,62.635.621.120.242
5315,-21.71,-48.68,TABATINGA - SP,TABATINGA,SP,84.128.868.765.865
5316,-23.6,-46.75,TABOAO DA SERRA - SP,TABOAO DA SERRA,SP,11.903.842.412.105
5317,-22.39,-51.28,TACIBA - SP,TACIBA,SP,33.589.607.554.935
5318,-23.45,-49.4,TAGUAI - SP,TAGUAI,SP,46.167.903.598.117
5319,-21.14,-48.51,TAIACU - SP,TAIACU,SP,36.830.470.298.885
5320,-21.12,-48.45,TAIUVA - SP,TAIUVA,SP,35.869.565.133.284
5321,-21.7,-47.27,TAMBAU - SP,TAMBAU,SP,13.067.166.339.146
5322,-20.62,-49.64,TANABI - SP,TANABI,SP,14.956.246.849.889
5323,-23.96,-47.5,TAPIRAI - SP,TAPIRAI,SP,44.247.116.459.764
5324,-21.46,-46.74,TAPIRATIBA - SP,TAPIRATIBA,SP,78.627.658.582.842
5325,-21.07,-48.41,TAQUARAL - SP,TAQUARAL,SP,1.755.686.955.099
5326,-21.4,-48.5,TAQUARITINGA - SP,TAQUARITINGA,SP,3.249.454.523.322
5327,-23.53,-49.24,TAQUARITUBA - SP,TAQUARITUBA,SP,13.869.572.050.688
5328,-23.92,-48.69,TAQUARIVAI - SP,TAQUARIVAI,SP,22.035.465.172.056
5329,-22.3,-51.55,TARABAI - SP,TARABAI,SP,37.734.722.846.148
5330,-22.74,-50.57,TARUMA - SP,TARUMA,SP,64.875.346.140.249
5331,-23.35,-47.85,TATUI - SP,TATUI,SP,54.672.549.393.156
5332,-23.02,-45.55,TAUBATE - SP,TAUBATE,SP,13.313.901.517.077
5333,-23.34,-49.37,TEJUPA - SP,TEJUPA,SP,3.092.061.946.375
5334,-22.53,-52.16,TEODORO SAMPAIO - SP,TEODORO SAMPAIO,SP,12.372.666.886.251
5335,-20.78,-48.33,TERRA ROXA - SP,TERRA ROXA,SP,49.425.342.834.708
5336,-23.1,-47.71,TIETE - SP,TIETE,SP,17.141.990.778.532
5337,-23.2,-49.6,TIMBURI - SP,TIMBURI,SP,18.889.061.962.943
5338,-23.24,-48.19,TORRE DE PEDRA - SP,TORRE DE PEDRA,SP,1.014.998.551.373
5339,-22.42,-48.16,TORRINHA - SP,TORRINHA,SP,55.754.163.578.598
5340,-22.04,-48.33,TRABIJU - SP,TRABIJU,SP,85.270.968.543.525
5341,-22.95,-45.54,TREMEMBE - SP,TREMEMBE,SP,20.213.881.033.602
5342,-20.23,-50.89,TRES FRONTEIRAS - SP,TRES FRONTEIRAS,SP,32.064.881.065.889
5343,-22.81,-46.69,TUIUTI - SP,TUIUTI,SP,300.776.770.403
5344,-21.93,-50.51,TUPA - SP,TUPA,SP,41.640.842.307.669
5345,-21.38,-51.57,TUPI PAULISTA - SP,TUPI PAULISTA,SP,81.936.620.534.879
5346,-20.93,-50.1,TURIUBA - SP,TURIUBA,SP,1.217.337.528.301
5347,-20.05,-50.47,TURMALINA - SP,TURMALINA,SP,17.102.431.564.926
5348,-21.16,-49.71,UBARANA - SP,UBARANA,SP,2.357.202.333.207
5349,-23.43,-45.07,UBATUBA - SP,UBATUBA,SP,35.524.109.964.095
5350,-22.52,-49.66,UBIRAJARA - SP,UBIRAJARA,SP,22.335.530.901.396
5351,-20.95,-49.17,UCHOA - SP,UCHOA,SP,58.241.286.327.975
5352,-20.88,-49.89,UNIAO PAULISTA - SP,UNIAO PAULISTA,SP,83.710.133.173.606
5353,-20.24,-50.64,URANIA - SP,URANIA,SP,59.001.937.003.955
5354,-21.78,-49.28,URU - SP,URU,SP,92.624.789.588.661
5355,-21.2,-49.29,URUPES - SP,URUPES,SP,72.424.342.422.039
5356,-20.42,-50.08,VALENTIM GENTIL - SP,VALENTIM GENTIL,SP,42.128.377.653.217
5357,-22.97,-46.99,VALINHOS - SP,VALINHOS,SP,48.446.290.190.716
5358,-21.22,-50.86,VALPARAISO - SP,VALPARAISO,SP,10.737.911.709.144
5359,-22.88,-46.41,VARGEM - SP,VARGEM,SP,4.075.441.686.797
5360,-21.83,-46.89,VARGEM GRANDE DO SUL - SP,VARGEM GRANDE DO SUL,SP,22.336.956.695.927
5361,-23.6,-47.02,VARGEM GRANDE PAULISTA - SP,VARGEM GRANDE PAULISTA,SP,17.466.699.393.333
5362,-23.21,-46.82,VARZEA PAULISTA - SP,VARZEA PAULISTA,SP,47.416.444.515.136
5363,-22.22,-49.81,VERA CRUZ - SP,VERA CRUZ,SP,70.075.330.202.898
5364,-23.03,-46.97,VINHEDO - SP,VINHEDO,SP,26.494.614.846.691
5365,-20.87,-48.29,VIRADOURO - SP,VIRADOURO,SP,91.939.190.534.818
5366,-21.17,-48.62,VISTA ALEGRE DO ALTO - SP,VISTA ALEGRE DO ALTO,SP,25.549.872.800.951
5367,-20.19,-50.48,VITORIA BRASIL - SP,VITORIA BRASIL,SP,95.086.044.581.939
5368,-23.54,-47.43,VOTORANTIM - SP,VOTORANTIM,SP,57.246.270.785.183
5369,-20.42,-49.97,VOTUPORANGA - SP,VOTUPORANGA,SP,48.177.559.343.601
5370,-21.05,-50.05,ZACARIAS - SP,ZACARIAS,SP,10.783.380.089.212
5371,-9.62,-49.15,ABREULANDIA - TO,ABREULANDIA,TO,12.374.178.224.115
5372,-6.56,-47.46,AGUIARNOPOLIS - TO,AGUIARNOPOLIS,TO,16.771.832.963.095
5373,-11.3,-48.93,ALIANCA DO TOCANTINS - TO,ALIANCA DO TOCANTINS,TO,36.934.416.030.397
5374,-11.57,-47.17,ALMAS - TO,ALMAS,TO,52.434.909.104.432
5375,-12.48,-49.12,ALVORADA - TO,ALVORADA,TO,56.143.121.399.166
5376,-6.36,-48.07,ANANAS - TO,ANANAS,TO,62.212.350.574.903
5377,-6.39,-47.86,ANGICO - TO,ANGICO,TO,18.314.391.964.634
5378,-9.95,-47.97,APARECIDA DO RIO NEGRO - TO,APARECIDA DO RIO NEGRO,TO,24.608.245.776.058
5379,-7.16,-48.52,ARAGOMINAS - TO,ARAGOMINAS,TO,2.232.902.194.572
5380,-8.8,-49.55,ARAGUACEMA - TO,ARAGUACEMA,TO,29.497.158.424.848
5381,-12.93,-49.82,ARAGUACU - TO,ARAGUACU,TO,6.717.263.490.283
5382,-7.19,-48.2,ARAGUAINA - TO,ARAGUAINA,TO,69.255.564.156.484
5383,-6.58,-48.64,ARAGUANA - TO,ARAGUANA,TO,20.611.033.727.102
5384,-5.65,-48.12,ARAGUATINS - TO,ARAGUATINS,TO,14.013.347.528.989
5385,-7.65,-49.06,ARAPOEMA - TO,ARAPOEMA,TO,40.590.371.354.194
5386,-12.93,-46.93,ARRAIAS - TO,ARRAIAS,TO,75.950.623.147.113
5387,-5.46,-47.88,AUGUSTINOPOLIS - TO,AUGUSTINOPOLIS,TO,90.761.003.627.063
5388,-12.71,-46.4,AURORA DO TOCANTINS - TO,AURORA DO TOCANTINS,TO,21.318.289.953.496
5389,-5.61,-47.76,AXIXA DO TOCANTINS - TO,AXIXA DO TOCANTINS,TO,66.701.255.222.081
5390,-7.2,-47.75,BABACULANDIA - TO,BABACULANDIA,TO,52.913.170.080.982
5391,-7.75,-48.58,BANDEIRANTES DO TOCANTINS - TO,BANDEIRANTES DO TOCANTINS,TO,14.745.619.095.733
5392,-7.68,-47.68,BARRA DO OURO - TO,BARRA DO OURO,TO,21.791.303.206.593
5393,-9.83,-48.72,BARROLANDIA - TO,BARROLANDIA,TO,32.915.036.538.213
5394,-7.87,-48.88,BERNARDO SAYAO - TO,BERNARDO SAYAO,TO,2.808.513.372.085
5395,-8.96,-48.16,BOM JESUS DO TOCANTINS - TO,BOM JESUS DO TOCANTINS,TO,14.866.998.940.691
5396,-8.38,-48.48,BRASILANDIA DO TOCANTINS - TO,BRASILANDIA DO TOCANTINS,TO,11.709.522.233.973
5397,-11,-48.56,BREJINHO DE NAZARE - TO,BREJINHO DE NAZARE,TO,3.215.001.667.574
5398,-5.31,-48.22,BURITI DO TOCANTINS - TO,BURITI DO TOCANTINS,TO,46.633.306.042.966
5399,-6.12,-47.92,CACHOEIRINHA - TO,CACHOEIRINHA,TO,12.588.159.684.391
5400,-7.99,-46.86,CAMPOS LINDOS - TO,CAMPOS LINDOS,TO,34.449.445.507.895
5401,-11.89,-49.16,CARIRI DO TOCANTINS - TO,CARIRI DO TOCANTINS,TO,16.835.080.799.867
5402,-7.03,-48.39,CARMOLANDIA - TO,CARMOLANDIA,TO,10.359.403.436.486
5403,-5.32,-48.03,CARRASCO BONITO - TO,CARRASCO BONITO,TO,17.739.563.674.674
5404,-9.27,-49.95,CASEARA - TO,CASEARA,TO,23.356.020.583.171
5405,-8.95,-47.33,CENTENARIO - TO,CENTENARIO,TO,15.304.652.043.501
5406,-11.61,-47.75,CHAPADA DA NATIVIDADE - TO,CHAPADA DA NATIVIDADE,TO,19.263.786.874.705
5407,-10.14,-49.14,CHAPADA DE AREIA - TO,CHAPADA DE AREIA,TO,67.195.702.244.314
5408,-8.05,-48.47,COLINAS DO TOCANTINS - TO,COLINAS DO TOCANTINS,TO,16.014.591.350.394
5409,-8.72,-48.76,COLMEIA - TO,COLMEIA,TO,62.792.925.560.223
5410,-12.79,-46.53,COMBINADO - TO,COMBINADO,TO,31.629.320.480.252
5411,-12.21,-47.29,CONCEICAO DO TOCANTINS - TO,CONCEICAO DO TOCANTINS,TO,29.029.520.190.538
5412,-8.28,-49.24,COUTO DE MAGALHAES - TO,COUTO DE MAGALHAES,TO,26.580.681.197.445
5413,-10.6,-49.19,CRISTALANDIA - TO,CRISTALANDIA,TO,51.390.264.670.728
5414,-11.1,-48.91,CRIXAS DO TOCANTINS - TO,CRIXAS DO TOCANTINS,TO,78.624.230.864.881
5415,-6.71,-47.76,DARCINOPOLIS - TO,DARCINOPOLIS,TO,25.126.074.773.877
5416,-11.62,-46.82,DIANOPOLIS - TO,DIANOPOLIS,TO,10.034.568.454.279
5417,-9.8,-49.21,DIVINOPOLIS DO TOCANTINS - TO,DIVINOPOLIS DO TOCANTINS,TO,35.030.469.485.003
5418,-9.25,-49.06,DOIS IRMAOS DO TOCANTINS - TO,DOIS IRMAOS DO TOCANTINS,TO,48.268.812.608.101
5419,-11.34,-49.27,DUERE - TO,DUERE,TO,28.152.711.648.566
5420,-5.34,-48.51,ESPERANTINA - TO,ESPERANTINA,TO,35.897.565.135.989
5421,-10.76,-48.9,FATIMA - TO,FATIMA,TO,23.874.280.403.973
5422,-12.13,-49.17,FIGUEIROPOLIS - TO,FIGUEIROPOLIS,TO,37.635.446.186.752
5423,-7.33,-47.49,FILADELFIA - TO,FILADELFIA,TO,51.813.684.110.465
5424,-11.79,-49.52,FORMOSO DO ARAGUAIA - TO,FORMOSO DO ARAGUAIA,TO,12.590.683.677.403
5425,-9.05,-48.51,FORTALEZA DO TABOCAO - TO,FORTALEZA DO TABOCAO,TO,14.360.850.674.106
5426,-8.77,-48.93,GOIANORTE - TO,GOIANORTE,TO,35.271.078.732.105
5427,-7.71,-47.31,GOIATINS - TO,GOIATINS,TO,71.083.409.469.841
5428,-8.83,-48.51,GUARAI - TO,GUARAI,TO,12.940.840.808.588
5429,-11.72,-49.06,GURUPI - TO,GURUPI,TO,44.383.239.097.108
5430,-11.23,-48.46,IPUEIRAS - TO,IPUEIRAS,TO,80.121.693.263.465
5431,-8.39,-47.76,ITACAJA - TO,ITACAJA,TO,45.314.692.821.772
5432,-5.76,-47.48,ITAGUATINS - TO,ITAGUATINS,TO,45.335.167.210.645
5433,-8.38,-48.11,ITAPIRATINS - TO,ITAPIRATINS,TO,22.991.838.890.955
